"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223487908220660e+00	8.982276753750178e+00	-5.936585859965879e-07	-2.054166243314007e-02	2.534105887539561e+05	4.353841616733245e-05	1.359854467964396e-01	2.690867404453456e-06	-1.918451816891320e-04	1.269905129744438e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013510466965115e+05	2.885751313088131e+02	7.198800805456233e+00	2.155805571406171e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223502377553133e+00	1.210475745445453e+01	-2.807938415164817e-06	-5.740247978008070e-02	2.534180539481433e+05	2.148571326898718e-05	6.637572227373312e-02	9.714058251120150e-07	3.403166839234473e-03	6.479915160394739e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013432692844741e+05	2.885495743410521e+02	6.102000348900332e+00	2.905340867961329e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.224509622154908e+00	1.551229393407099e+00	-3.978493485286775e-06	1.229945863510987e+00	2.534062310667181e+05	-3.648599975681030e-06	2.295792770382832e-03	9.330835837317863e-07	3.019594937825332e-03	2.320772845428963e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013618523207399e+05	2.883650892016120e+02	8.722651352410267e+00	4.749081758119222e-03	
3	6.416357835865627e-01	0.000000000000000e+00	7.326706956351448e-01	1.221823921942617e+00	6.808671890536521e+00	2.814607556181969e-05	2.201951951966990e+00	2.528524284387274e+05	4.122956471722296e-04	5.253228545402067e-02	3.473298011158477e-05	-5.823811916911836e-02	1.194831127612756e+02	5.263172927079007e-01	0.000000000000000e+00	-5.510750123551622e-01	1.011325893812620e+05	2.883452811189104e+02	-2.360888714398665e+01	1.720477904813933e-02	
4	6.948636274890445e-01	0.000000000000000e+00	6.468473372865766e-01	1.220572090707612e+00	3.394286857443401e+00	-1.956576027442197e-04	2.027511637846758e+00	2.524642217988948e+05	-4.172309381735396e-05	1.137061237159287e-02	9.306451715929143e-06	-2.852065755848798e-02	-1.019009990270774e+01	4.380964022254408e-01	0.000000000000000e+00	-6.049944379986294e-01	1.009831272998975e+05	2.882144335005789e+02	-4.468660275031883e+01	9.517808131345560e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225527283398996e+00	-1.761989182877873e-01	-4.367647467848318e-06	1.737074192904313e-01	2.531943069224059e+05	1.676118343599992e-05	1.189074500643983e-03	3.170043783029541e-07	-9.710918605492225e-04	3.836107242760765e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012777127781074e+05	2.878864642972850e+02	-3.143029458831868e+00	5.935610136244994e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.225357235053679e+00	1.792968607361160e+00	1.484542780401677e-05	-3.876908913617649e-02	2.534081081648591e+05	-1.923642014117211e-04	2.003032872444237e-01	-6.096815923228860e-07	2.394236222244217e-03	-3.798755261316546e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013627183187074e+05	2.881680812129179e+02	8.844777705175147e+00	4.300705325271054e-03	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223091829113827e+00	1.702688150401595e+01	-1.784456964973836e-06	2.032642657247218e-01	2.533609029929058e+05	-2.065926057448486e-05	-3.158245983013330e-02	-2.134212991222739e-06	-4.866400458922726e-04	6.335311822767835e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012969475846744e+05	2.885144964657202e+02	-4.304633092084888e-01	4.088597209247222e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223487880599945e+00	8.982276536737670e+00	2.938229358507216e-06	-2.055141603379226e-02	2.534105829485176e+05	4.352439635946226e-05	1.359649530741081e-01	-5.782057996839285e-07	-1.912893967528362e-04	1.269534132740228e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013510443746101e+05	2.885751312123982e+02	7.198473362023439e+00	2.155805573705144e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.224509628051538e+00	1.551233357973019e+00	7.171806243377674e-06	1.229953341979148e+00	2.534062322344854e+05	-3.648982374418732e-06	2.295998094041352e-03	3.933316747861682e-07	3.019169829372004e-03	2.320787454838267e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013618527828363e+05	2.883650891276102e+02	8.722716519012110e+00	4.749100334439582e-03	
