"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223475900482850e+00	9.965702187767327e+00	5.175528402041993e-07	-1.389226313396233e-02	2.534078757713664e+05	4.667824345094829e-05	1.503857169655021e-01	7.840280886739492e-07	9.405769278600928e-04	1.382419302724884e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013469153482909e+05	2.885662002799952e+02	6.616182243818485e+00	2.391890708806127e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223474683872165e+00	1.256085193308159e+01	-2.166672373261701e-06	-4.821536871577194e-02	2.534131791709505e+05	1.552273688987249e-05	7.064708232792327e-02	1.239641278516501e-07	5.156433417141670e-04	5.347985976142809e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013394799902872e+05	2.885453164285995e+02	5.567619558203108e+00	3.014889841616517e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.224057302550815e+00	1.841608021843795e+00	7.449221167387545e-06	1.378697977849583e+00	2.534165998870398e+05	-6.757082107192474e-06	-3.123248283372959e-03	-4.081412043888122e-07	-1.894888939546036e-03	2.213715926804168e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013657752357853e+05	2.884828117252741e+02	9.275875868749450e+00	5.519666263799594e-03	
3	8.332985255993079e-01	0.000000000000000e+00	3.639954267414110e-01	1.221472448028162e+00	6.252396229992192e+00	6.523251277213775e-05	-1.158536074141357e+00	2.528486668310229e+05	2.135737792365162e-04	-1.807306932482788e-02	1.331693329120753e-05	-4.235175837857241e-02	6.215926742546174e+01	8.843287780200271e-02	0.000000000000000e+00	-4.016875414276866e-01	1.011328460895086e+05	2.884289834716989e+02	-2.357268516307752e+01	1.529061493512679e-02	
4	8.265492934511198e-01	0.000000000000000e+00	2.634227555880609e-01	1.221206819500279e+00	3.383906679032362e+00	-1.169534517309631e-04	-2.755844571654327e-02	2.526572810410496e+05	-1.817042447425876e-05	-2.111389611968661e-02	1.196907305711647e-06	-1.779602130227431e-02	-2.378516908450024e+00	3.309522039781632e-02	0.000000000000000e+00	-3.978990832643081e-01	1.010610369627766e+05	2.882868777338559e+02	-3.369948346120980e+01	8.141084757070666e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225594717745048e+00	-1.442228910318447e-01	2.200048985010586e-07	1.333909570209292e-01	2.531523953486492e+05	5.129970040715222e-06	-3.893665930263523e-04	-1.685793449723860e-06	-3.478058931705164e-04	4.270255650733060e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012609518415556e+05	2.878229831886291e+02	-5.506720976502170e+00	4.713006098121037e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.224781363536473e+00	4.116995168221679e+00	1.977207523604377e-05	-3.044115294297931e-02	2.533822426393572e+05	-2.049029469268215e-04	3.260184924502028e-01	-3.688073775265366e-07	1.160263072961243e-03	-4.503204332129098e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013501291207654e+05	2.882677658223137e+02	7.069400756647140e+00	9.876129433726261e-03	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223014735551316e+00	1.642713423617262e+01	-9.031112607870003e-06	1.886787219362771e-01	2.533748542082954e+05	3.830895386913724e-05	-1.266921539263421e-01	-1.444015651941299e-06	-5.908293675020104e-03	1.108030812226934e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013058070819878e+05	2.885579184297430e+02	8.189369606247775e-01	3.944513237713133e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223475875435485e+00	9.965702583902983e+00	1.899839989160080e-06	-1.389960273877051e-02	2.534078705505889e+05	4.667338372821295e-05	1.503645222692285e-01	-6.110349204391241e-08	9.412460121893673e-04	1.382266059124959e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013469132583235e+05	2.885662002368214e+02	6.615887508609191e+00	2.391890855486154e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.224057305492585e+00	1.841613461521453e+00	9.793697698242910e-06	1.378710965202437e+00	2.534166006511503e+05	-6.747230489589745e-06	-3.123329216350612e-03	-3.725072019733489e-07	-1.894276918960713e-03	2.240789051218759e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013657755323067e+05	2.884828118758527e+02	9.275917685328826e+00	5.519695372013733e-03	
