"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223490917198979e+00	8.845485837815021e+00	-3.468154807221566e-07	-2.234697425272966e-02	2.534115613929209e+05	2.954963127910215e-05	9.795882729486038e-02	2.420212695142254e-06	-1.893574417408672e-04	8.557076537341345e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013518344141449e+05	2.885766644545404e+02	7.309887765463992e+00	2.122965213663254e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223502780478315e+00	1.203193733019227e+01	-2.582801155005250e-06	-5.792987327609003e-02	2.534183637619841e+05	1.335988725559289e-05	3.893316800804314e-02	9.521354513708502e-07	3.185917799783056e-03	3.798094400757691e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013436805202758e+05	2.885506502061640e+02	6.159994397936507e+00	2.887857506649901e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.224629595930516e+00	1.459094460118815e+00	-5.287332219200467e-06	1.174596598836953e+00	2.534132193484126e+05	-4.548766382871813e-07	3.599450736373910e-03	5.643323675030842e-07	4.167647269639474e-03	3.281550854044371e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013647147279295e+05	2.883449813097852e+02	9.126318985972551e+00	4.493235978057368e-03	
3	5.817815923591928e-01	0.000000000000000e+00	7.917075114632758e-01	1.221973018244558e+00	6.665037669284577e+00	2.234188585087034e-05	2.843834063837684e+00	2.528729539783048e+05	4.190007386722116e-04	5.994474057274601e-02	3.440785667407908e-05	-5.505866980979590e-02	1.225061873085185e+02	5.669032245872452e-01	0.000000000000000e+00	-5.153409186182456e-01	1.011405872740117e+05	2.883328998115394e+02	-2.248099365227071e+01	1.742063337418750e-02	
4	6.443177436666500e-01	0.000000000000000e+00	7.123762177322249e-01	1.220368927075579e+00	3.164087096923352e+00	-1.863558165913592e-04	2.316276497541287e+00	2.524143064597789e+05	-3.643599361712309e-05	1.657433349646453e-02	9.783772839000449e-06	-2.368166457381449e-02	-8.757638685073061e+00	4.848772677333968e-01	0.000000000000000e+00	-5.806035815404842e-01	1.009632025944783e+05	2.882055383687674e+02	-4.749646108048513e+01	9.441451904089073e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225504503450415e+00	-1.843441782742055e-01	-6.850110150625634e-06	1.781062992850516e-01	2.531972588778757e+05	1.753752276557074e-06	1.223103000029369e-03	4.515301270657801e-07	-1.085350610196656e-03	-5.145712871758552e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012788928282798e+05	2.878951700026789e+02	-2.976614260354012e+00	6.149177660352047e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.225451769528671e+00	1.572886896249846e+00	1.235953632657184e-05	-4.263260018431697e-02	2.534119139763053e+05	-1.830128601799930e-04	1.803484218617086e-01	-1.149790477938950e-06	2.602063537779031e-03	-3.522330027658609e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013643615288057e+05	2.881505223787750e+02	9.076509491704320e+00	3.773133676890657e-03	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223134101010526e+00	1.705235720014442e+01	-1.341021556583895e-06	2.018438759587473e-01	2.533570637745802e+05	-5.010528653048851e-05	1.633719773417397e-02	-2.258097083540633e-06	-6.347363341774326e-05	1.480089882039465e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012952716681411e+05	2.884997521253001e+02	-6.668074825719862e-01	4.094672779461309e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223490890093157e+00	8.845485523094226e+00	2.920904239423485e-06	-2.235696377878238e-02	2.534115556924344e+05	2.954014183598197e-05	9.794405711818399e-02	-4.382818588055670e-07	-1.886888667286257e-04	8.554685183509719e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013518321345041e+05	2.885766643570433e+02	7.309566281774132e+00	2.122965191579369e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.224629601604319e+00	1.459097303637506e+00	6.681530294622687e-06	1.174602545709284e+00	2.534132204981679e+05	-4.517447768079505e-07	3.599829947688704e-03	-7.368589649558999e-08	4.167672295807279e-03	3.282499934012202e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013647151841976e+05	2.883449812717739e+02	9.126383330638470e+00	4.493250216181786e-03	
