"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223535785227721e+00	8.966246012943275e+00	8.697737561714587e-07	-8.712210326508900e-03	2.534246716156816e+05	-1.708722636746263e-04	-4.594769019195155e-01	-4.001623892690986e-06	-3.347181459594140e-02	-4.683788307473878e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013567274460825e+05	2.885800134215413e+02	7.999921884428807e+00	2.151851068154387e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223380069721259e+00	1.151566116500880e+01	9.724691730073799e-08	-5.660003805441951e-02	2.533999722831634e+05	-6.498155533751770e-05	-2.478875902279469e-01	-4.449357220437378e-07	1.918860608748219e-02	-1.968116512722918e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013383090348835e+05	2.885642977011093e+02	5.402486938865572e+00	2.764156184242725e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.226157226396633e+00	7.813912838118390e-01	1.828827985900685e-06	7.083279294723677e-01	2.535359612023462e+05	-1.124867713003235e-04	3.430872807030028e-03	-2.059871349047171e-07	6.618060469030240e-04	-2.998910457859796e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.014142030521999e+05	2.881263419486152e+02	1.610535216470538e+01	2.527694792441472e-03	
3	-4.670826752851793e-02	0.000000000000000e+00	1.000916228254998e+00	1.224900608559119e+00	4.120211906748072e+00	1.909214635102043e-06	8.040762894777551e+00	2.533093279422286e+05	2.388287708476144e-04	2.234149547530251e-02	1.363109504382010e-06	-4.248937138572728e-02	7.755827962242810e+01	1.062754039533612e-01	0.000000000000000e+00	8.044008174357131e-03	1.013104027462390e+05	2.881267209482380e+02	1.467035148636099e+00	2.167621608592151e-02	
4	5.407562158864895e-02	0.000000000000000e+00	1.000080147822658e+00	1.219508891707508e+00	1.055171862719868e+00	1.833580151297102e-06	1.778231614319090e+00	2.521223822993764e+05	-4.848158793409443e-06	1.955869876610450e-03	3.304362508060876e-07	-1.876579276540724e-03	3.424963803844690e+00	5.703556036008653e-02	0.000000000000000e+00	-3.788037891294671e-03	1.008482517366164e+05	2.880804242709474e+02	-6.370727166599771e+01	4.983133566533154e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225123973249877e+00	-4.155566847958216e-01	1.497937796212279e-06	3.494747515487835e-01	2.531711604079839e+05	2.653237283860490e-05	4.168531317873203e-03	-1.140529320764472e-06	6.070007063456728e-04	7.232589953570962e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012684160341933e+05	2.879548012523198e+02	-4.454091920283044e+00	1.302828937202389e-03	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.226093426857581e+00	2.677094447166698e+00	2.253579568132589e-07	-1.547308248193437e-01	2.534270271238801e+05	6.369888104307275e-05	-1.822248251173733e-01	-8.678398444317281e-08	1.015235896738886e-02	1.991566291413619e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013696378922309e+05	2.880147145651882e+02	9.820602486372156e+00	6.428477703142249e-03	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.224585726786033e+00	1.578118708706592e+01	-3.059346215095631e-07	1.163811067760502e-01	2.533112644157467e+05	-2.924036898594995e-04	4.410473074249239e-01	5.727924872189760e-07	1.378624505559856e-02	-3.860729290178278e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012838292493360e+05	2.881252134826252e+02	-2.280461241568891e+00	3.787239822908083e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223535784834601e+00	8.966244971974916e+00	-5.484251707907015e-07	-8.712386653512184e-03	2.534246716172677e+05	-1.708734711929338e-04	-4.594699874405705e-01	3.219003701815382e-06	-3.347161610872718e-02	-4.683833539564512e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013567274497636e+05	2.885800135247422e+02	7.999922403546988e+00	2.151850818675518e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.226157226269042e+00	7.813913179611029e-01	-1.736239065786897e-06	7.083278155018871e-01	2.535359613509759e+05	-1.124834844738583e-04	3.430949161611352e-03	5.007248091715155e-07	6.616062519455568e-04	-2.998818084878035e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.014142031116694e+05	2.881263421475550e+02	1.610536055132443e+01	2.527694669015716e-03	
