"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223464420152448e+00	1.121385619424866e+01	1.405863081330030e-06	-1.210771473303476e-02	2.534079673084521e+05	2.392242660409494e-06	7.251748726048390e-03	-1.447879185434431e-07	-3.013724199263379e-05	7.720162823388819e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013426304257384e+05	2.885567074074510e+02	6.011906041242028e+00	2.691531453806952e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223370943028018e+00	1.310110493194632e+01	-1.473425076926499e-06	-3.871627835894687e-02	2.533950343432707e+05	-2.548106066035949e-06	7.837615621610894e-04	1.123917172662914e-07	8.329596948897233e-05	-3.991709036636166e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013299534910900e+05	2.885426575984242e+02	4.224156126074817e+00	3.144834544909062e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.223787389252529e+00	1.903859552660906e+00	5.737277997127079e-06	1.447220654511326e+00	2.534475704074838e+05	-5.067620503976201e-06	3.782834023013493e-03	1.227176653628703e-07	2.000377550530175e-03	-1.228605759138334e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013780935024684e+05	2.885815032675909e+02	1.101304505266041e+01	5.738202560338051e-03	
3	8.092127895085296e-01	0.000000000000000e+00	4.454194722042834e-01	1.221145147704872e+00	7.311241149035943e+00	6.792552829809060e-05	-4.397479000665681e-02	2.528960673206111e+05	-2.786265515965326e-04	3.066257250588933e-02	5.675819011230487e-06	5.043770932934422e-02	-7.677912566621865e+01	-1.066202012981687e-01	0.000000000000000e+00	3.134022050056251e-01	1.011496718378235e+05	2.885542899147068e+02	-2.119985364215279e+01	1.758203187833209e-02	
4	8.147682754957544e-01	0.000000000000000e+00	3.443919685747685e-01	1.217846883999404e+00	3.366443363322696e+00	-2.398736433040732e-04	6.872712411222733e-01	2.521037880922625e+05	-1.619893209043216e-05	1.912784839555570e-02	-4.047444804200495e-06	2.232140655564763e-02	-3.184752528546824e+00	-4.716553775585552e-02	0.000000000000000e+00	3.159546455550444e-01	1.008395765231159e+05	2.884487552772906e+02	-6.493068352617577e+01	8.286331954307646e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225336159289132e+00	-1.531191707372730e-01	-4.473063577562404e-06	1.644087197443423e-01	2.530296229449701e+05	-3.322209920337899e-06	3.938471040783043e-04	3.229019625905494e-06	1.944245940421752e-04	-3.314082393230676e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012118409393170e+05	2.877440950524655e+02	-1.243252865364335e+01	5.391801598374950e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.224050137099151e+00	6.271936215224693e+00	1.909168645966702e-05	-1.260258499870295e-01	2.533788704174301e+05	5.510859924051648e-05	-1.361371574284931e-01	-6.301161192823201e-08	-3.477012764960818e-03	2.332579323972459e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013451181907463e+05	2.884257110296096e+02	6.362740198322281e+00	1.505304122997907e-02	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223031948507715e+00	1.611670687418247e+01	-3.082389391689378e-06	1.184066337794617e-01	2.533591947996511e+05	-2.075926224742730e-05	8.756078842361603e-02	1.515942130936310e-06	1.802730366762262e-04	-7.493160114507191e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013011995102136e+05	2.885407333118984e+02	1.691595280776818e-01	3.869882819939203e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223464399896289e+00	1.121385653485251e+01	1.387380286706047e-06	-1.211313694862386e-02	2.534079630856481e+05	2.391222781228386e-06	7.250530382407305e-03	-1.230910129379481e-07	-3.040638785023475e-05	7.717317721690051e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013426287350063e+05	2.885567073708236e+02	6.011667607708787e+00	2.691531581696395e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.223787395561720e+00	1.903866261759506e+00	7.584283828964402e-06	1.447234477335176e+00	2.534475716102964e+05	-5.070432240281166e-06	3.782946228739092e-03	-1.430555585102411e-07	2.000128957774905e-03	-1.229366187433363e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013780939728846e+05	2.885815031188998e+02	1.101311139255992e+01	5.738235419443983e-03	
