Time  Coordinate0  Coordinate1  Coordinate2  DisplacementDeltas00  DisplacementDeltas01  DisplacementDeltas02  Forces00  Forces01  Forces02  
0.0100000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.0001353027232364  0.0000000000000000  -0.0001850658122473  -0.3897909856460748  -0.0000000000520652  0.1956091541467735  
0.0200000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0013990098915083  0.0000000000000000  0.0003381947078063  0.4093389415889321  0.0000000000566075  -0.2054838002838440  
0.0300000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0018959202874844  0.0000000000000000  0.0014077410399093  0.3125126175527988  -0.0000000000157791  -0.1593385417932022  
0.0400000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  -0.0009862322219937  0.0000000000000000  0.0000135493025014  0.7363280956211317  -0.0000000002073536  -0.3774604290242298  
0.0500000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0001176709205000  0.0000000000000000  -0.0013328073550707  0.1081019662911339  0.0000000003362708  -0.0577231074182290  
0.0600000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0025433050080002  0.0000000000000000  0.0009722522251005  -0.1012075085321595  0.0000000001540262  0.0516081359823043  
0.0700000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0009937868652779  0.0000000000000000  0.0018700626946308  -0.0628142573990354  -0.0000000002283848  0.0325604868626439  
0.0800000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0013450526763413  0.0000000000000000  -0.0006124346766602  -0.5754423705735472  0.0000000006183071  0.3056825723950327  
0.0900000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0017765938325252  0.0000000000000000  -0.0007015939938270  -0.6107771258216080  0.0000000020605069  0.3290844446861754  
0.1000000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0000911287792516  0.0000000000000000  0.0009178342519519  0.1092746862108333  -0.0000000000959657  -0.0569568659772863  
0.1100000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0013110290192448  0.0000000000000000  0.0004579060630400  -0.4999208286116943  0.0000000013000024  0.2712115028438602  
0.1200000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0027780040641293  0.0000000000000000  -0.0000381701918511  -0.8116623090396627  0.0000000055160290  0.4458063073909599  
0.1300000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0019091839937964  0.0000000000000000  0.0004821633398912  -0.2084794613646938  -0.0000000009336804  0.1207272017489244  
0.1400000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0017387272733079  0.0000000000000000  0.0004259497417768  -0.1469054602683701  -0.0000000046242061  0.0844473705646173  
0.1500000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0016804331593051  0.0000000000000000  -0.0000905606403347  -0.1811850172628565  -0.0000000166233085  0.1026337467226870  
0.1600000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0013528767937514  0.0000000000000000  0.0000482892225107  -0.0556461328707320  -0.0000000017465785  0.0323604164036700  
0.1700000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0024335304506945  0.0000000000000000  0.0006547337463253  -0.2415380111663361  -0.0000000177793147  0.1392819356906396  
0.1800000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0030143567688913  0.0000000000000000  0.0004800908758183  -0.3580012053713631  0.0000000017362188  0.2094627990681600  
0.1900000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0020407490461356  0.0000000000000000  -0.0000245751618779  -0.1939863982533750  -0.0000000072066392  0.1164210987959058  
0.2000000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0018173552266856  0.0000000000000000  0.0001044373438084  -0.2400085156160380  0.0000000299582318  0.1434577132974443  
0.2100000000000000  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0020239759762384  0.0000000000000000  0.0001478075729991  -0.4801837561475105  0.0000000298083908  0.2871973512249164  
0.2200000000000001  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0020056647554325  0.0000000000000000  0.0000753721567032  -0.5319480551269116  0.0000000276493163  0.3213053694005776  
0.2300000000000001  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0027657708706713  0.0000000000000000  0.0003207257499389  -0.7369674228617591  0.0000001069693482  0.4488520793184603  
0.2400000000000001  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0029351144699431  0.0000000000000000  0.0001731496761668  -0.6833641084315993  0.0000001651833051  0.4196631737864263  
0.2500000000000001  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0020604538101515  0.0000000000000000  -0.0002679247715802  -0.4639891544824682  0.0000000482283459  0.2869688131699427  
0.2600000000000001  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0019825365112354  0.0000000000000000  -0.0002865494450468  -0.4253432291090074  0.0000000295072738  0.2628386070807350  
0.2700000000000001  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0024179858731352  0.0000000000000000  -0.0001248618373643  -0.4169586276209252  0.0000000641242615  0.2578129556782256  
0.2800000000000001  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0026136134683477  0.0000000000000000  -0.0000685147723453  -0.3715587375183648  0.0000000136447993  0.2313764614016557  
0.2900000000000001  -0.0500000000000000  0.0000000000000000  1.0000000000000000  0.0029983149775089  0.0000000000000000  -0.0001451215877151  -0.3585816345954851  0.0000000295367969  0.2247441614655551  
