"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223473937744588e+00	1.039109345434905e+01	1.568447566983754e-06	-1.209347153303497e-02	2.534078948524406e+05	3.952999672107715e-05	1.245405728914193e-01	3.721652319654822e-08	3.430602382650250e-04	1.171820956619922e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013455073860934e+05	2.885626542947815e+02	6.417626017969368e+00	2.494008418628120e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223449985887639e+00	1.274860314267080e+01	-1.759058229250409e-06	-4.523394690052161e-02	2.534088645013000e+05	9.224082132996969e-06	5.538203088508453e-02	-8.311326382681727e-08	3.572447394617484e-04	3.627234736457467e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013369768471383e+05	2.885440139616722e+02	5.214616716727407e+00	3.060019793788030e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.223937408848909e+00	1.811525499180535e+00	9.332210640556179e-06	1.350800747410887e+00	2.534268478865696e+05	-5.574219871773579e-06	-3.698815238976749e-03	1.233311195392162e-07	-3.037635112150383e-03	-7.453978801416994e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013699047512905e+05	2.885228243275877e+02	9.858235973833141e+00	5.421937179180423e-03	
3	8.433967479454536e-01	0.000000000000000e+00	2.733731223828825e-01	1.221590330977735e+00	5.748059279536699e+00	9.515647911379700e-05	-1.713395170546238e+00	2.529049934587897e+05	2.582903515519605e-06	-1.897330489646265e-02	2.292579210916301e-06	7.325725348437118e-04	2.522364294049908e+00	-2.514299267575293e-03	0.000000000000000e+00	-1.234007491405620e-01	1.011561073715228e+05	2.884674845358641e+02	-2.029229001230172e+01	1.442058967310487e-02	
4	8.225910436116691e-01	0.000000000000000e+00	1.747545569073977e-01	1.220669991141162e+00	2.828640843933143e+00	2.649844796173775e-06	-3.864847553271423e-01	2.525763914193904e+05	-9.472687644910758e-06	-1.629970559730509e-02	2.115598590535228e-06	-3.005179737101571e-03	9.193272927605562e-01	2.402334360196434e-03	0.000000000000000e+00	-1.247439896919667e-01	1.010292211405646e+05	2.883228632557373e+02	-3.818627266046776e+01	6.870804467084809e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225391597983429e+00	-1.464107352663035e-01	3.458425363806045e-06	1.255897858212319e-01	2.530610667062303e+05	-2.841241789979878e-06	1.034700230775343e-03	-1.145256305790099e-06	-9.241808463116286e-04	-1.784662666972991e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012244206095114e+05	2.877668392841252e+02	-1.065849534460705e+01	4.628915847875391e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.224555907325404e+00	5.289997134074742e+00	1.770732248379028e-05	-3.777862135894670e-02	2.533728907805685e+05	-1.547125752471290e-04	2.730371093584836e-01	-5.908605089643970e-07	-2.593210568193172e-03	-3.234371897378878e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013445855945108e+05	2.883050693363213e+02	6.287631435730001e+00	1.269149868157415e-02	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223014298643318e+00	1.607710327720867e+01	-9.548865376329298e-06	1.695415423796534e-01	2.533726279065497e+05	2.977275232218801e-05	-9.671953730048699e-02	3.258101060055196e-07	-5.312521140695026e-03	7.219090393395163e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013067782318115e+05	2.885607877231487e+02	9.558922312094168e-01	3.860405375284525e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223473915200246e+00	1.039109377108005e+01	1.817882389187622e-06	-1.209974031802229e-02	2.534078901682570e+05	3.953167459380680e-05	1.245241651404285e-01	1.658445398788899e-07	3.434251266298816e-04	1.171856171381660e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013455055109940e+05	2.885626542729811e+02	6.417361584255634e+00	2.494008542449522e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.223937415207013e+00	1.811533207106655e+00	9.925433963916245e-06	1.350816372142650e+00	2.534268492176750e+05	-5.576120170584215e-06	-3.698550476656237e-03	8.890970093489159e-08	-3.037778697375870e-03	-7.506722697790322e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013699052722758e+05	2.885228243116189e+02	9.858309445191045e+00	5.421974388030847e-03	
10	8.433969854459625e-01	3.000000000000000e-01	2.733729550031443e-01	1.221590092017957e+00	5.747772682731236e+00	1.030711370324928e-04	-1.713554890178862e+00	2.529049431362403e+05	2.567415033534617e-06	-1.897595357945647e-02	1.593161869095638e-07	7.333776165978634e-04	2.517867512477125e+00	-2.516018048825952e-03	0.000000000000000e+00	-1.233889505979024e-01	1.011560876911443e+05	2.884674848413950e+02	-2.029506541471428e+01	1.442004185840351e-02	
11	8.225911134657428e-01	3.000000000000000e-01	1.747544010028268e-01	1.220669414062499e+00	2.828616494230987e+00	1.177209825846727e-05	-3.862888778467423e-01	2.525762707643782e+05	-9.464894958083385e-06	-1.629835387399226e-02	1.187590214613010e-06	-3.003621536890932e-03	9.214959936185494e-01	2.413423593605746e-03	0.000000000000000e+00	-1.247377519566190e-01	1.010291729252994e+05	2.883228619625750e+02	-3.819307216198240e+01	6.870685867295355e-03	
12	5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.225391597484446e+00	-1.464123648106427e-01	3.926549763535067e-06	1.255888105138002e-01	2.530610666679574e+05	-2.837420615726437e-06	1.035125995485942e-03	-1.160844249170623e-06	-9.233951705596155e-04	-1.783636512928721e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012244205941643e+05	2.877668393576751e+02	-1.065849750890842e+01	4.628930292098191e-04	
13	3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.224555905362902e+00	5.289985571411893e+00	1.707037134332450e-05	-3.779908212006905e-02	2.533728901090732e+05	-1.547135291065094e-04	2.730396372153336e-01	1.879216142697260e-07	-2.592769635157310e-03	-3.234373379066528e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013445853456327e+05	2.883050690903575e+02	6.287596337990082e+00	1.269147131881414e-02	
14	3.000000000000000e+00	3.000000000000000e-01	4.000000000000000e+00	1.223014279847240e+00	1.607710977205112e+01	-8.837503402073544e-06	1.695529409336310e-01	2.533726242302798e+05	2.977247166446872e-05	-9.672800883708987e-02	-3.601235221140087e-08	-5.313119219863438e-03	7.218846479547210e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013067767258707e+05	2.885607878684380e+02	9.556798576670709e-01	3.860407021859261e-02	
15	-3.000000000000000e+00	3.000000000000000e-01	4.000000000000000e+00	1.223449979196982e+00	1.274860982563934e+01	-1.579155328976766e-06	-4.523612012313051e-02	2.534088630854801e+05	9.223476913011730e-06	5.538475608318549e-02	-6.721165846101940e-08	3.574663196559413e-04	3.627106873784214e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013369762527778e+05	2.885440138472619e+02	5.214532897724421e+00	3.060021417058194e-02	
16	-2.132421637270402e+00	0.000000000000000e+00	0.000000000000000e+00	1.223491234255621e+00	9.918788511888982e+00	5.510769792144422e-06	5.060958537487976e-02	2.534133810600327e+05	-3.589994778654161e-06	1.083520824741693e-01	3.919412847608328e-07	5.692427439498715e-04	-9.959412924272362e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013492697706815e+05	2.885692874261539e+02	6.948211913902088e+00	2.380616956809537e-02	
17	-1.468963107081476e+00	0.000000000000000e+00	0.000000000000000e+00	1.223512690915428e+00	9.099474026556592e+00	-7.859104789474172e-06	1.086197303285147e-01	2.534183125219772e+05	9.432114219909998e-07	5.089089972179723e-02	2.990782377310097e-08	1.268878011615016e-03	-3.346000948770876e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013537882099622e+05	2.885770918215679e+02	7.585419540577714e+00	2.184031908011390e-02	
18	-9.616001634889799e-01	0.000000000000000e+00	0.000000000000000e+00	1.223225657555201e+00	7.777336944951952e+00	-6.119054020833417e-06	2.785110290066262e-01	2.533489877815467e+05	-5.731261597109641e-06	2.494993494175875e-02	2.274027792736888e-07	3.721838378623943e-03	-6.268782334983968e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013296926816200e+05	2.885761857508116e+02	4.187375774925870e+00	1.868200715241974e-02	
19	-5.736072649935684e-01	0.000000000000000e+00	0.000000000000000e+00	1.223604892624648e+00	5.704114182911193e+00	-5.081732960543322e-06	2.010825587021190e-01	2.534027940248843e+05	-5.254636572733039e-06	4.399409163052990e-04	-6.744994607288390e-08	5.892661174584646e-04	3.921798435506723e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013557927942385e+05	2.885610538845978e+02	7.868113698845583e+00	1.369774218666163e-02	
20	-2.768996154894059e-01	0.000000000000000e+00	0.000000000000000e+00	1.223690564365678e+00	3.534587361468708e+00	9.208894214751276e-08	-2.737836451647828e-02	2.533937518862918e+05	-2.870532582567028e-06	-4.604060069333336e-03	-2.182759999413975e-07	-8.066949521889910e-05	7.465293816256630e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013554587256322e+05	2.885399004201845e+02	7.821002063486518e+00	8.482587593714759e-03	
21	3.652487278148597e-02	0.000000000000000e+00	2.100935309703145e-01	1.225181052505463e+00	2.862889519748711e+00	1.535133542112143e-05	3.619204139736143e+00	2.536796403636953e+05	1.627984032208390e-05	-6.710445040880586e-03	-5.612650966213550e-08	-6.461433591084642e-03	6.401620288202246e+00	-3.261943793539390e-03	0.000000000000000e+00	-1.645033935931961e-04	1.014683799612906e+05	2.885099529982778e+02	2.374558754627204e+01	1.106132138658825e-02	
22	2.271420083649090e-01	0.000000000000000e+00	3.238547565737282e-01	1.223013719406232e+00	7.055540428105784e+00	1.325103804835120e-06	2.294748855689229e+00	2.532333328600306e+05	1.065498610648468e-04	-7.086712847467425e-03	-1.629896360100247e-07	-7.263872739258659e-03	3.225167428075418e+01	6.594948950916502e-03	0.000000000000000e+00	-5.002117062863354e-03	1.012843313606029e+05	2.884969870104334e+02	-2.209651586103434e+00	1.781616110633140e-02	
