"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223497098469176e+00	8.508042063491262e+00	1.006621019329334e-06	-2.142264727478991e-02	2.534143372532973e+05	7.126201082785499e-06	4.565906038078538e-02	7.104172254912555e-07	7.742115740256850e-03	1.542927997914376e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013539020594144e+05	2.885810936542129e+02	7.601475026709194e+00	2.041950823193234e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223469547619190e+00	1.176532742658910e+01	-5.678269731555199e-07	-6.228798704154931e-02	2.534127829963812e+05	3.344660614268413e-05	8.550640335033677e-02	1.796939613996074e-06	-7.621887204550148e-03	7.998491764854407e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013424846321909e+05	2.885550829667449e+02	5.991345676336058e+00	2.823928720905360e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225126076882953e+00	1.007371240684298e+00	-4.687855611632383e-06	8.736373678521014e-01	2.534211608859439e+05	-4.866480837198814e-05	6.459467660988594e-04	1.303354792980826e-06	-3.765592645947891e-04	-1.037560813915746e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013681740921587e+05	2.882379664523441e+02	9.614171789413820e+00	3.197904041212700e-03	
3	2.492447846022723e-01	0.000000000000000e+00	9.715902991440996e-01	1.222953900893457e+00	5.317785125362875e+00	5.423454976338753e-05	5.512605998438000e+00	2.530115709216584e+05	2.870988835593595e-04	4.234102057284872e-02	1.191335286421236e-05	-2.542281555724912e-02	8.441982106663102e+01	6.065867574966161e-01	0.000000000000000e+00	-1.795773750733032e-01	1.011950339492018e+05	2.882567322637641e+02	-1.480271482135162e+01	1.840139445013993e-02	
4	3.414945024447936e-01	0.000000000000000e+00	9.301640412605767e-01	1.219320069199858e+00	1.940805882318062e+00	-5.672713077568893e-05	2.768924431674347e+00	2.521481130116871e+05	-2.460230395738087e-05	1.611509061353900e-02	6.834155783508322e-07	-4.178405816418262e-03	-5.017610167666930e+00	5.777997237822075e-01	0.000000000000000e+00	-2.451252026912765e-01	1.008573697873380e+05	2.881510864889344e+02	-6.242140920349114e+01	8.149221614844975e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225226808687095e+00	-2.859004201594186e-01	-6.341308251365515e-06	2.636371656766063e-01	2.531583366573710e+05	2.173324702896434e-06	-2.506119990357547e-04	1.054143012879649e-07	1.112910644081921e-03	-3.647483026787151e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012633099746858e+05	2.879161149364784e+02	-5.174168003687810e+00	9.331257800095219e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.225828088964657e+00	1.273258517122565e+00	2.537085253709573e-06	-6.311011958879169e-02	2.534214871008872e+05	-4.729623569443842e-05	-9.683983331797208e-02	-7.658563845325261e-07	1.324067536006623e-02	-6.503762202773942e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013683296856968e+05	2.880733393660117e+02	9.636114186549527e+00	3.056465299624715e-03	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223526535491035e+00	1.682783720873748e+01	-1.345736041940850e-06	1.755555990149651e-01	2.533354106274204e+05	-1.287611086282503e-04	5.104242406832782e-02	-7.787166396155953e-07	-2.122296702509630e-03	-4.921020976791624e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012878707024954e+05	2.883861465983748e+02	-1.710520026032214e+00	4.040196604754982e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223497087121633e+00	8.508041281044575e+00	1.234320679458021e-06	-2.142913100643329e-02	2.534143349090887e+05	7.123181925527966e-06	4.565409693987021e-02	8.366441761609167e-07	7.741635421552928e-03	1.542160335520748e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013539011237522e+05	2.885810936666346e+02	7.601343076042995e+00	2.041950658218556e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.225126080162007e+00	1.007372064352793e+00	4.829608522487376e-06	8.736395249293619e-01	2.534211614029825e+05	-4.866487610169645e-05	6.463698343850410e-04	-3.025293153768871e-07	-3.767684370359348e-04	-1.037548195813165e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013681742980887e+05	2.882379662664312e+02	9.614200830452075e+00	3.197908915407425e-03	
10	2.492451215846532e-01	3.000000000000000e-01	9.715901826917559e-01	1.222953895632688e+00	5.317736392157079e+00	1.043507150712145e-04	5.512377098210820e+00	2.530115698096313e+05	2.871162048780157e-04	4.233919787952800e-02	-1.734121588015114e-05	-2.542966968280780e-02	8.442368238296717e+01	6.065772148191761e-01	0.000000000000000e+00	-1.795805067989154e-01	1.011950340018200e+05	2.882567336536397e+02	-1.480270740093172e+01	1.840091742292894e-02	
11	3.414951138524558e-01	3.000000000000000e-01	9.301641714292371e-01	1.219319616869266e+00	1.940782568953668e+00	-3.284365830669005e-05	2.768813083277661e+00	2.521480192439034e+05	-2.460281098057187e-05	1.611431050673673e-02	-5.477552349475445e-06	-4.176199552816229e-03	-5.017064688122787e+00	5.778000036070097e-01	0.000000000000000e+00	-2.451142542995166e-01	1.008573323955137e+05	2.881510865551790e+02	-6.242668234188583e+01	8.148972639476049e-03	
12	5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.225226806130963e+00	-2.859025583848422e-01	-2.247157980736938e-06	2.636353510122701e-01	2.531583359834903e+05	2.175060926191997e-06	-2.505244619896985e-04	-1.635248736420181e-07	1.111978101363320e-03	-3.641827001017199e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012633097050902e+05	2.879161147706183e+02	-5.174206023105900e+00	9.331266021325576e-04	
13	3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.225828074145916e+00	1.273256194276716e+00	-1.421546563751088e-06	-6.311555584065508e-02	2.534214841299186e+05	-4.730926910501143e-05	-9.684137354997802e-02	-1.409152901032940e-06	1.323970340035885e-02	-6.543314604205079e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013683284981593e+05	2.880733394736603e+02	9.635946715458601e+00	3.056460418923057e-03	
14	3.000000000000000e+00	3.000000000000000e-01	4.000000000000000e+00	1.223526539100962e+00	1.682784054725088e+01	-3.795485371725181e-06	1.755581363152156e-01	2.533354117017497e+05	-1.287591481107242e-04	5.104348733038933e-02	-1.075266482075676e-06	-2.121594582604303e-03	-4.920336091658100e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012878711138515e+05	2.883861469187225e+02	-1.710462015014034e+00	4.040197398402059e-02	
15	-3.000000000000000e+00	3.000000000000000e-01	4.000000000000000e+00	1.223469546589961e+00	1.176533041756276e+01	-5.968282528155458e-07	-6.228964655335627e-02	2.534127827545969e+05	3.344013433048687e-05	8.550684561214439e-02	6.933478289283812e-07	-7.621078798365488e-03	7.997049561265158e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013424845239194e+05	2.885550829012041e+02	5.991330407477866e+00	2.823929443587552e-02	
16	-2.132421637270402e+00	0.000000000000000e+00	0.000000000000000e+00	1.223543152009413e+00	8.018906681981459e+00	1.816637854969226e-06	3.841083550198110e-02	2.534254662236905e+05	-8.658204017699039e-05	5.057235809580665e-02	-1.768235961208120e-06	-7.641232132300502e-04	-2.400741108820159e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013596753212087e+05	2.885866689780765e+02	8.415642534009638e+00	1.924482087759694e-02	
17	-1.468963107081476e+00	0.000000000000000e+00	0.000000000000000e+00	1.223659190008814e+00	7.245361323795551e+00	-1.961891644250106e-06	7.143471957672320e-02	2.534380612866191e+05	-1.055113621038232e-04	4.483452296159522e-02	3.516779543133453e-07	-8.000741490832297e-04	-2.785365598837146e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013666436346019e+05	2.885791406663328e+02	9.398340798461296e+00	1.738758901698447e-02	
18	-9.616001634889799e-01	0.000000000000000e+00	0.000000000000000e+00	1.223708727164529e+00	6.128491374251546e+00	-2.966624847511808e-06	1.529142857775664e-01	2.533940852397476e+05	-1.441634329251137e-04	5.218264116036286e-02	7.232938514789566e-07	1.395193968164676e-03	-3.617603388507944e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013514918189881e+05	2.885243249213817e+02	7.261573683268291e+00	1.471196243845604e-02	
