"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223487210256367e+00	9.040967077116884e+00	-5.698844154860920e-07	-2.088621864295796e-02	2.534104382250592e+05	3.703189931136830e-05	1.271448023571793e-01	2.424101694487035e-06	1.385225492413156e-03	1.082645374414278e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013508135611492e+05	2.885746321298565e+02	7.165923163058398e+00	2.169894866149435e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223502769895805e+00	1.213175048048418e+01	-2.779986793145451e-06	-5.606430394510512e-02	2.534182124511188e+05	1.556608879471622e-05	5.512728682606394e-02	7.495218596886843e-07	1.745015824781149e-03	4.687180511362385e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013432257765702e+05	2.885493579335609e+02	6.095864697527172e+00	2.911818148821882e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.224473245136541e+00	1.588802026106243e+00	-3.518090008570086e-06	1.254678937728243e+00	2.534078650318534e+05	-1.482924197411997e-05	1.654819344366842e-03	1.078486548067303e-06	2.443582177534154e-03	-9.406675201772722e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013624765802108e+05	2.883754320513409e+02	8.810686815801013e+00	4.856638565046974e-03	
3	6.672900988075777e-01	0.000000000000000e+00	7.048862759808706e-01	1.221791497195976e+00	6.850384381575919e+00	2.990468136871874e-05	1.911609330940578e+00	2.528512571051783e+05	3.908538164378420e-04	5.179453409087387e-02	3.579378926588106e-05	-6.186190267499114e-02	1.137980999777200e+02	5.019853956696796e-01	0.000000000000000e+00	-5.613877292902414e-01	1.011322228668830e+05	2.883518884059533e+02	-2.366057440657077e+01	1.709978797521569e-02	
4	7.162346358792041e-01	0.000000000000000e+00	6.165728419644475e-01	1.220673594668023e+00	3.484940889471028e+00	-1.919237261020709e-04	1.888414223325578e+00	2.524902497852123e+05	-5.287350279598553e-05	9.761596372754866e-03	8.416514674536302e-06	-2.882953122559684e-02	-1.333754796018638e+01	4.167242704221974e-01	0.000000000000000e+00	-6.086177131384152e-01	1.009935257744644e+05	2.882201429643476e+02	-4.322017000925674e+01	9.540920275936325e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225566163646689e+00	-1.661255699439909e-01	-2.918419225205057e-06	1.653868667510175e-01	2.532015212681672e+05	-5.652210896181714e-06	1.240160796214695e-03	6.591210421902360e-07	-6.768770910525745e-04	-2.645368049291477e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012805995398978e+05	2.878855367864575e+02	-2.735927246117196e+00	5.623288629375085e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.225314104368274e+00	1.921413197553467e+00	1.567669339914997e-05	-3.871068767238566e-02	2.534066236439779e+05	-2.080923508260557e-04	2.297360540624140e-01	-1.170301402453333e-07	5.063406471890630e-03	-4.255464945110725e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013620466199709e+05	2.881763149759855e+02	8.750052174721207e+00	4.608753413145065e-03	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223077527768489e+00	1.701451315996236e+01	-2.189344989626461e-06	2.044994539258958e-01	2.533630744598138e+05	-2.098562262475845e-05	-3.286837793075392e-02	-2.609769580885768e-06	-3.005280778779706e-03	4.842565921135247e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012978843832418e+05	2.885205382678758e+02	-2.983523844603707e-01	4.085636219407295e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223487181409224e+00	9.040966815836214e+00	2.755678880868822e-06	-2.089604241159902e-02	2.534104321821399e+05	3.702342898326272e-05	1.271249867186270e-01	-2.649649104569107e-07	1.386178464599652e-03	1.082417015070678e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013508111443717e+05	2.885746320525591e+02	7.165582339826001e+00	2.169894860340784e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.224473250957746e+00	1.588806392944048e+00	7.227871127421481e-06	1.254686783264471e+00	2.534078661808770e+05	-1.483567703213372e-05	1.654921888302852e-03	5.886238341190619e-07	2.443532902930201e-03	-9.424231572740084e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013624770343414e+05	2.883754319723877e+02	8.810750859030296e+00	4.856658428534818e-03	
