"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223475333116886e+00	1.006251715646250e+01	7.433563899304583e-07	-1.339823605301842e-02	2.534078417991295e+05	4.477866130792041e-05	1.423292526578734e-01	5.186848284211010e-07	1.561471217428334e-04	1.328757201839471e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013465847830011e+05	2.885653928750172e+02	6.569564659587289e+00	2.415131781290697e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223469931059063e+00	1.260425048860342e+01	-2.029347685265834e-06	-4.744057455835145e-02	2.534123824232035e+05	1.291572712303068e-05	6.310851887246827e-02	9.698487701825798e-08	1.179755581688369e-03	4.650525390286930e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013389826733298e+05	2.885450213174450e+02	5.497486014631545e+00	3.025318921544372e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.224029460230774e+00	1.844778665914933e+00	8.123034168528135e-06	1.374592155943854e+00	2.534194314984760e+05	-3.553225956753663e-06	-3.429497438219187e-03	7.088124220899772e-08	-2.423812686970450e-03	1.005793655139776e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013669077979957e+05	2.884925969825914e+02	9.435594132807287e+00	5.519898293339051e-03	
3	8.383493894760577e-01	0.000000000000000e+00	3.374270861083951e-01	1.221460298133627e+00	6.112876641862473e+00	7.526408873307509e-05	-1.351099198742562e+00	2.528525967639415e+05	2.104729301943121e-04	-2.166895160917193e-02	1.093394939744030e-05	-4.224262989805538e-02	6.321282041728449e+01	5.747947912746465e-02	0.000000000000000e+00	-3.664825569613728e-01	1.011346213492451e+05	2.884369155395246e+02	-2.332233123041593e+01	1.505390376083366e-02	
4	8.274092415715218e-01	0.000000000000000e+00	2.372383342108608e-01	1.221217442167259e+00	3.270198340093150e+00	-9.041567330906889e-05	-1.480979884380812e-01	2.526672156055172e+05	-1.523487258404333e-05	-1.950373900319846e-02	6.042038990017318e-06	-1.626873808777418e-02	-2.515649612991297e+00	-1.000713002438092e-02	0.000000000000000e+00	-3.591305256002431e-01	1.010651312508620e+05	2.882960493636221e+02	-3.312209126188287e+01	7.875131268251239e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225602335721226e+00	-1.411229007954638e-01	-5.757162896918903e-08	1.280725884851110e-01	2.531480120841661e+05	2.523721275358784e-07	-8.563590222365747e-04	2.770859055090114e-06	1.407844606546860e-04	-9.600682282328196e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012591989070685e+05	2.878162116772014e+02	-5.753926516917548e+00	4.572002629979745e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.224730574290504e+00	4.382614024381202e+00	1.957789466718280e-05	-3.139117394818948e-02	2.533801309215809e+05	-2.015558645210302e-04	3.302346351611050e-01	-4.895082383882254e-08	-4.922220377920894e-04	-4.441118620785710e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013489156312150e+05	2.882762685660184e+02	6.898269808908708e+00	1.051357733044753e-02	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223014711730239e+00	1.634614449170771e+01	-9.333854176404850e-06	1.850730492940584e-01	2.533748735982453e+05	3.599803980214311e-05	-1.182813907507807e-01	-1.024665834847838e-06	-5.566689244915324e-03	1.008168467471842e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013062491159554e+05	2.885591831329321e+02	8.812742850621351e-01	3.925049983244312e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223475308366528e+00	1.006251759142074e+01	1.793975752136371e-06	-1.340546933313082e-02	2.534078366342676e+05	4.477301390515276e-05	1.423093087623784e-01	1.108674041461200e-07	1.568018569741980e-04	1.328587438515387e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013465827152589e+05	2.885653928250578e+02	6.569273058656551e+00	2.415131937064353e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.224029464436444e+00	1.844785494957069e+00	9.808777336905770e-06	1.374605959724639e+00	2.534194324668703e+05	-3.550839206964628e-06	-3.429274559039186e-03	1.487669578636996e-07	-2.423332695229874e-03	1.006411908490992e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013669081750388e+05	2.884925970644264e+02	9.435647304861151e+00	5.519931201507317e-03	
10	8.383496063337349e-01	3.000000000000000e-01	3.374268340472750e-01	1.221460010094170e+00	6.112628087900553e+00	1.106782614957411e-04	-1.351274774058487e+00	2.528525368363453e+05	2.105086708255676e-04	-2.167519871682089e-02	-8.401304967264878e-06	-4.223954677036090e-02	6.322187858507198e+01	5.749548769777846e-02	0.000000000000000e+00	-3.665073097373517e-01	1.011345977965550e+05	2.884369163849646e+02	-2.332565272106139e+01	1.505341482270444e-02	
