"PointID"	"x"	"y"	"z"	"Density"	"X-Momentum"	"Y-Momentum"	"Z-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Z-Momentum"	"Residual_Energy"	"Grid_Velx"	"Grid_Vely"	"Grid_Velz"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	-3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.223474285019840e+00	1.029721643229288e+01	1.381470808620436e-06	-1.239728050329016e-02	2.534078536266698e+05	4.108967563531962e-05	1.292952411258739e-01	1.814514689613134e-07	2.017047336266842e-06	1.220266325675766e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013458083818418e+05	2.885634294178176e+02	6.460073592132142e+00	2.471472710896921e-02	
1	-3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223456329973765e+00	1.270779773215102e+01	-1.810351311895568e-06	-4.581691987119984e-02	2.534099898069905e+05	1.087263194932131e-05	5.813166887128318e-02	-2.659362507984042e-08	6.434136230382137e-04	4.088359318906441e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013375969057761e+05	2.885442832793829e+02	5.302059762531428e+00	3.050208743588615e-02	
2	-5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.223964181996297e+00	1.828640457052413e+00	9.279072317541999e-06	1.359234329005399e+00	2.534250133495444e+05	-7.765639082444680e-06	-2.423151704761040e-03	-3.994980488641886e-07	-1.975306927420206e-03	-6.138877039399218e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013691570398497e+05	2.885143850250302e+02	9.752790840457513e+00	5.466920924388339e-03	
3	8.431527847626407e-01	0.000000000000000e+00	2.857505018266616e-01	1.221504780815457e+00	5.813879384119810e+00	8.777148130383195e-05	-1.686289076939727e+00	2.528800156833355e+05	6.603264794696950e-05	-2.171232057207817e-02	4.570201781461947e-06	-1.083911176874608e-02	2.018524224855850e+01	4.592764637534330e-03	0.000000000000000e+00	-1.973329016394298e-01	1.011460063354007e+05	2.884588806428038e+02	-2.171677684378588e+01	1.455526086373433e-02	
4	8.229864055149844e-01	0.000000000000000e+00	1.870165986675840e-01	1.220927917846094e+00	2.946768281265858e+00	-1.397089840471132e-05	-3.727499267163089e-01	2.526221216611796e+05	-2.028542811762989e-05	-2.019291014761393e-02	3.843620334009756e-06	-8.357142251725236e-03	-1.852388459849749e+00	-1.744604102988934e-02	0.000000000000000e+00	-1.930850904256431e-01	1.010474034709133e+05	2.883138325021849e+02	-3.562213074132649e+01	7.146961025462346e-03	
5	5.000000000000000e-02	0.000000000000000e+00	0.000000000000000e+00	1.225443162575034e+00	-1.542543752248757e-01	1.843463230272020e-06	1.338069441695458e-01	2.530833182207846e+05	-9.543205127342334e-06	1.077549545470902e-03	-7.157060508689028e-07	-1.935791363621320e-03	-3.744420365111615e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.012333204828231e+05	2.877800305662034e+02	-9.403401096732983e+00	4.899919753132396e-04	
6	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.224607466724858e+00	5.031896175147073e+00	1.848878821285511e-05	-3.531254570429784e-02	2.533749800098467e+05	-1.698402314985192e-04	2.941230728092705e-01	-7.799189916113392e-07	-1.461145880966797e-03	-3.636304240430763e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013458566010799e+05	2.882965464936986e+02	6.466873653912958e+00	1.207193524689374e-02	
7	3.000000000000000e+00	0.000000000000000e+00	4.000000000000000e+00	1.223014515460286e+00	1.615219658670723e+01	-9.701758191100205e-06	1.744017608057919e-01	2.533735970900931e+05	3.232937187647167e-05	-1.050603732355739e-01	1.550761226098984e-07	-5.395737783146615e-03	8.227856252109632e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013067698624067e+05	2.885607127275772e+02	9.547119456570700e-01	3.878446886842426e-02	
8	-3.000000000000000e+00	3.000000000000000e-01	0.000000000000000e+00	1.223474261721999e+00	1.029721677574570e+01	1.773237262883387e-06	-1.240381338095936e-02	2.534078487781866e+05	4.109098459414984e-05	1.292783655044332e-01	6.582886271644384e-07	2.564190253906418e-06	1.220295323402388e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013458064409357e+05	2.885634293863765e+02	6.459799878117627e+00	2.471472842415769e-02	
9	-5.000000000000000e-02	3.000000000000000e-01	0.000000000000000e+00	1.223964190837137e+00	1.828648774661934e+00	1.022870650427922e-05	1.359250132220295e+00	2.534250152604636e+05	-7.760653600070034e-06	-2.422562992933308e-03	-4.505507149588084e-07	-1.975019150108892e-03	-6.125178784572047e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013691577922328e+05	2.885143850824705e+02	9.752896944410413e+00	5.466959521502188e-03	
